"LOCATION","Country","INDICATOR","Indicator","SEX","Sex","AGE","Age","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,15.127999306,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,15.140598297,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,14.728222847,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,15.47573185,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,14.56221962,"B","Break"
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,13.972507477,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,13.368506432,"B","Break"
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,13.908613205,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,15.431165695,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,15.344551086,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,15.398031235,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,15.254938126,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,15.450304031,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,15.01397419,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,14.327022552,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,13.778781891,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,12.963939667,"B","Break"
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,12.432526588,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,4.167907238,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,3.7516169548,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,3.814489603,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,3.8156657219,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,4.0214829445,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,3.7199656963,"B","Break"
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,3.4494855404,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,3.7883598804,"B","Break"
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,4.2608876228,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,4.2854008675,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,4.6213240623,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,4.597966671,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,4.3875899315,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,4.6474537849,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,4.8821363449,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,4.9100370407,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,4.7976636887,,
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,4.6448087692,"B","Break"
"IRL","Ireland","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,4.6895051003,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,13.233427048,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,13.253278732,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,13.012576103,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,12.779186249,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,19.897138596,"B","Break"
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,19.410837173,"B","Break"
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,19.121580124,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,18.972431183,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,18.627248764,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,18.627851486,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,19.173141479,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,19.098049164,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,19.082094193,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,18.768278122,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,18.597297668,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,18.402553558,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,17.887931824,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,17.797914505,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,17.412563324,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2000","2000","PC","Percentage","0","Units",,,7.5290389061,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2001","2001","PC","Percentage","0","Units",,,7.671643734,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2002","2002","PC","Percentage","0","Units",,,7.4747247696,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2003","2003","PC","Percentage","0","Units",,,7.260725975,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2004","2004","PC","Percentage","0","Units",,,14.0710783,"B","Break"
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2005","2005","PC","Percentage","0","Units",,,13.603845596,"B","Break"
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2006","2006","PC","Percentage","0","Units",,,13.525291443,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2007","2007","PC","Percentage","0","Units",,,13.234983444,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2008","2008","PC","Percentage","0","Units",,,12.689427376,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2009","2009","PC","Percentage","0","Units",,,12.324735641,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2010","2010","PC","Percentage","0","Units",,,12.310917854,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,12.054029465,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,12.204087257,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,11.833526611,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,12.394247055,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,11.999178886,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,11.938137054,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,11.344446182,,
"ITA","Italy","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2018","2018","PC","Percentage","0","Units",,,11.477190018,,
"JPN","Japan","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,5.8400001526,,
"JPN","Japan","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,5.7100000381,,
"JPN","Japan","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,5.7294363976,,
"JPN","Japan","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,5.7418999672,,
"JPN","Japan","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2015","2015","PC","Percentage","0","Units",,,5.5938372612,,
"JPN","Japan","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2016","2016","PC","Percentage","0","Units",,,5.3548960686,,
"JPN","Japan","ENT2","Share of self-employed who are own-account workers","MEN","Men","TOTAL","Total","2017","2017","PC","Percentage","0","Units",,,5.2835679054,,
"JPN","Japan","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2011","2011","PC","Percentage","0","Units",,,3.2799999714,,
"JPN","Japan","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2012","2012","PC","Percentage","0","Units",,,3.2300000191,,
"JPN","Japan","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2013","2013","PC","Percentage","0","Units",,,3.1105675697,,
"JPN","Japan","ENT2","Share of self-employed who are own-account workers","WOMEN","Women","TOTAL","Total","2014","2014","PC","Percentage","0","Units",,,3.1778800488,,
